id,State_Name,Mean,Median,Stdev,sum_w
60211929,California,93735,300000,42693,107.5915396
60211939,California,53845,35606,47264,495.2873985
60211949,California,38639,30722,38767,555.821798
60211959,California,64124,65273,42204,194.7165629
60211969,California,82152,76717,58148,145.7554847
60211979,California,37221,26032,32621,658.1793096
60211989,California,78216,51811,69520,204.4894879
6021199,California,55742,300000,37857,403.8229736
60211999,California,72734,300000,53093,95.46404964
60212009,California,54091,41169,48898,610.7173858
60212019,California,51251,35534,49909,177.6298218
60212029,California,44769,28793,45131,657.608815
60212039,California,70527,54369,56721,448.3497539
60212049,California,66694,49671,58422,551.2461177
60212059,California,61317,40557,58940,374.7897833
60212069,California,61971,50907,50459,290.854981
60212079,California,79790,77103,51505,191.9554362
60212089,California,99722,78022,73680,291.4530687
6021209,California,79124,65024,48207,725.4972928
60212099,California,80337,56977,58432,207.3543103
60212109,California,82066,68023,59296,396.4115913
60212119,California,47449,37333,52037,806.7658462
60212129,California,51373,39263,49925,224.8278248
60212139,California,46447,38111,36201,615.6466765
60212149,California,27295,22542,18868,297.6553553
60212159,California,66827,48230,54725,501.3806377
60212169,California,31285,22774,22298,289.2247545
60212179,California,109043,300000,67018,133.226291
60212189,California,85057,69114,61038,363.3805186
6021219,California,84852,76695,54083,734.1570001
60212199,California,88486,70813,66481,224.4538591
60212209,California,66388,59693,51488,529.5111635
60212219,California,61022,59299,40106,284.1501248
60212229,California,74793,79710,52206,117.0624692
60212239,California,67360,40039,61805,469.1532727
60212249,California,92706,74233,63536,394.3119494
60212259,California,93502,88567,55234,118.3931296
60212269,California,87073,63218,77465,237.9582828
60212279,California,44542,40414,31888,853.4394295
60212289,California,50429,36125,37444,480.2537026
6021229,California,94672,81481,62843,309.448663
60212299,California,62210,53452,45856,309.2521823
60212309,California,96502,89857,64295,210.0517036
60212319,California,127420,300000,72102,71.99443776
60212329,California,102316,72104,81025,334.0465907
60212339,California,113789,105492,61769,215.0821925
60212349,California,74477,44205,68752,250.1217404
60212359,California,99682,300000,61115,142.2575857
60212369,California,50185,39138,44380,447.9498834
60212379,California,55119,42154,49663,709.6303632
60212389,California,179773,183484,65778,36.72691808
6021239,California,88973,300000,59588,434.2793925
60212399,California,80261,63169,55187,411.277445
60212409,California,91762,77304,75493,458.3109763
60212419,California,176545,195656,76774,142.7526029
60212429,California,108180,76209,89557,247.6235256
60212439,California,81124,300000,63247,239.2565661
60212449,California,158569,166152,82338,167.2200701
60212459,California,88527,59408,72801,206.0203157
60212469,California,106443,86878,81571,170.322969
60212479,California,56625,49009,36976,270.1563368
60212489,California,65014,46199,60243,273.5205347
6021249,California,94880,86857,61095,435.3321265
60212499,California,48313,34840,41665,489.3093811
60212509,California,32750,26663,26124,454.0847049
60212519,California,62747,58114,45685,127.324813
60212529,California,104280,300000,76321,108.1952538
60212539,California,93243,69498,71588,310.5471286
60212549,California,50672,32296,44862,294.7949811
60212559,California,71281,64881,51608,253.5839833
60212569,California,68430,65851,40394,288.08666
60212579,California,123433,83180,91067,173.4884437
60212589,California,122950,98295,80867,138.6516426
6021259,California,111176,99904,74538,625.2611047
60212599,California,71807,46897,67637,859.2618
60212609,California,38165,23439,36250,942.7527095
60212619,California,37398,23710,37076,828.6388703
60212629,California,42480,29047,42079,634.1463531
60212639,California,41109,28797,35748,736.2486463
60212649,California,49524,48914,38198,131.2955506
60212659,California,35216,25258,32814,924.4062939
60212669,California,58909,47458,47588,266.0555146
60212679,California,89790,300000,66108,101.9286673
60212689,California,54342,37893,50701,526.4876806
6021269,California,94752,85270,67628,640.6689514
60212699,California,98817,80475,76908,729.2502997
60212709,California,103697,74485,77057,222.8551103
60212719,California,74463,67790,54949,492.4315772
60212729,California,109647,93139,74336,200.1501162
60212739,California,67269,54755,50738,274.7871737
60212749,California,59596,39171,60914,453.9823387
60212759,California,55746,50046,36832,251.2238033
60212769,California,57929,55238,35527,124.0924725
60212779,California,44460,27902,38095,455.4511807
60212789,California,50538,36604,46151,301.1245027
6021279,California,67978,53187,55156,1077.534946
60212799,California,57923,38818,59471,160.122886
60212809,California,63300,300000,56619,53.4653408
60212819,California,43352,35055,37580,347.6505968
60212829,California,44291,300000,49724,126.0326766
60212839,California,46628,28120,53759,332.6854708
60212849,California,56085,52980,32873,153.6906332
60212859,California,38558,22862,43798,379.3514424
60212869,California,33061,31858,21248,347.8870589
60212879,California,44018,36291,32404,360.4556459
60212889,California,30136,16530,33483,193.2590572
6021289,California,92122,84051,56139,535.3683614
60212899,California,29299,15956,32360,767.4663119
602129,California,77975,57909,67176,945.6131182
60212909,California,77583,53067,74436,1169.339064
60212919,California,34427,22191,31842,499.3279917
60212929,California,41800,33290,30383,623.644568
60212939,California,25736,13663,24266,432.0114753
60212949,California,26396,18918,22481,762.7383047
60212959,California,33119,25809,27321,301.4562784
60212969,California,31778,16663,33060,473.3803168
60212979,California,65975,50211,54110,141.3564647
60212989,California,37242,26228,40779,588.1531551
6021299,California,73869,67985,44457,441.104868
60212999,California,84137,300000,68849,162.7274301
60213009,California,52773,41944,42385,620.6062377
60213019,California,37655,31524,31226,609.3535699
60213029,California,45470,42407,34719,429.9571318
60213039,California,43047,30305,44221,648.9143715
60213049,California,64429,42865,64289,438.8556773
60213059,California,38042,28469,28015,469.2585214
60213069,California,91974,300000,88846,214.6962832
60213079,California,112171,112068,83844,133.6238679
60213089,California,95353,67141,79051,169.8246121
6021309,California,84752,80484,53385,564.9290595
60213099,California,83580,60080,67837,369.112048
60213109,California,104387,300000,73058,229.7196377
60213119,California,105278,102678,70724,259.2495216
60213129,California,96724,93616,46580,72.65667788
60213139,California,68459,47929,63654,340.8816043
60213149,California,48056,300000,32159,278.2600091
60213159,California,36483,25753,30278,433.9837974
60213169,California,55594,55380,41325,289.113498
60213179,California,53101,38801,48642,577.7478487
60213189,California,50760,300000,42866,411.0252673
6021319,California,38768,28829,34765,798.2031266
60213199,California,32732,21868,30665,478.8179387
60213209,California,53755,40240,45633,220.0258691
60213219,California,43755,38672,29764,511.4883872
60213229,California,59581,37415,61162,229.8855171
60213239,California,37090,26191,37607,269.5199077
60213249,California,66637,73953,33463,99.65995087
60213259,California,32434,29818,25828,370.6415797
60213269,California,27706,23940,22661,352.7852675
60213279,California,18224,9730,22651,433.0926364
60213289,California,37079,25700,36339,296.0595691
6021329,California,52081,42537,42807,813.9689387
60213299,California,63161,300000,51122,108.5977172
60213309,California,34963,29047,30321,317.9242851
60213319,California,43320,25395,46405,285.9496021
60213329,California,27709,21613,21297,131.4925498
60213339,California,29157,22697,23908,360.7157823
60213349,California,24867,18396,19560,456.1921612
60213359,California,45723,38509,30133,340.9240346
60213369,California,27902,24958,24136,307.4129404
60213379,California,40100,26809,38732,285.1907147
60213389,California,38268,22367,44904,273.5943204
6021339,California,35986,27975,29940,843.3436063
60213399,California,40317,27101,39650,538.9884766
60213409,California,80654,70607,58446,118.6277399
60213419,California,48612,29466,46042,360.8213086
60213429,California,50194,31219,54157,160.3622169
60213439,California,39570,26685,36128,404.0512268
60213449,California,39666,25146,35208,510.7904672
60213459,California,75488,300000,58163,150.2943531
60213469,California,70405,57081,50061,421.2185048
60213479,California,31830,26713,26079,207.3267666
60213489,California,58280,58084,33250,182.7600026
6021349,California,66348,53048,49228,854.3944333
60213499,California,51703,41284,58954,146.2950958
60213509,California,54556,59466,35987,157.5568301
60213519,California,49347,34421,43056,364.6818093
60213529,California,30063,24108,28055,419.6798316
60213539,California,43828,43372,30551,327.7204666
60213549,California,36769,30036,30034,254.6590909
60213559,California,37936,34678,22619,415.5881723
60213569,California,36647,25107,27314,293.1218428
60213579,California,45501,28497,45614,390.6549898
60213589,California,34515,29839,23288,370.5925393
6021359,California,62472,43610,57307,1514.1771
60213599,California,26815,18303,26115,293.8554879
60213609,California,60519,34580,66207,130.0603872
60213619,California,41169,33034,24221,199.229308
60213629,California,35746,35588,23181,164.090116
60213639,California,21116,13820,20722,588.1668144
60213649,California,23353,12486,22296,264.8449744
60213659,California,53823,34054,50913,434.1485961
60213669,California,166585,300000,100375,69.33085864
60213679,California,189728,300000,84217,73.62565483
60213689,California,130804,118247,89940,530.7011523
6021369,California,43354,32738,38647,790.8772533
60213699,California,105830,91299,76672,603.4596769
60213709,California,103013,91139,88538,319.0670069
60213719,California,34222,20491,41926,264.586392
60213729,California,113671,87869,84812,546.9539353
60213739,California,112470,97041,75401,411.8632666
60213749,California,70900,52451,68807,286.880157
60213759,California,86354,77492,65205,487.8082102
60213769,California,201716,300000,73283,36.96281923
60213779,California,165946,300000,84616,78.69525568
60213789,California,82446,300000,64128,337.7920168
6021379,California,56783,40354,53328,1356.012207
60213799,California,56523,300000,37193,246.894417
60213809,California,69937,300000,56111,297.057932
60213819,California,61244,42716,48623,322.5837
60213829,California,139846,116703,80004,55.76094737
60213839,California,85208,70038,63995,267.6462475
60213849,California,110246,85501,77042,188.0508191
60213859,California,79279,61086,66680,312.7156537
60213869,California,127023,117987,84722,135.6912281
60213879,California,90978,72914,68588,311.8500965
60213889,California,152609,162520,86122,127.9509474
6021389,California,57218,45085,46532,1268.224157
60213899,California,129091,94781,80712,156.4179218
602139,California,77898,64599,63168,856.4249516
60213909,California,59922,300000,45972,308.993144
60213919,California,122651,300000,75354,201.1499243
60213929,California,93754,90609,59386,248.7808356
60213939,California,113745,107969,72873,135.6537328
60213949,California,86856,71650,63594,590.0872786
60213959,California,134756,300000,69601,59.62568631
60213969,California,159886,174843,86659,123.5219912
60213979,California,50930,35604,49082,126.9287896
60213989,California,71178,63008,50150,309.5136787
6021399,California,44980,32132,45243,894.432089
60213999,California,64107,48109,47672,486.0852868
60214009,California,48199,31470,44589,112.227715
60214019,California,75937,54892,63830,218.2252411
60214029,California,56586,40869,42746,333.6235829
60214039,California,43827,31072,43596,239.6276721
60214049,California,68164,55848,62112,290.2474582
60214059,California,52093,300000,30451,229.0603267
60214069,California,71336,300000,51830,172.1276526
60214079,California,56074,48717,45693,456.1799542
60214089,California,125147,300000,65068,68.65958682
6021409,California,62682,46004,60817,692.8058343
60214099,California,99264,80901,62773,313.0786518
60214109,California,103793,86533,66206,208.2470953
60214119,California,76871,71501,56057,116.5896957
60214129,California,99322,300000,55854,103.2610909
60214139,California,125819,113952,88892,415.9736326
60214149,California,125481,125400,81328,184.4234717
60214159,California,71613,300000,51090,480.915362
60214169,California,86350,64608,74019,164.9248768
60214179,California,78126,70374,55194,180.4879518
60214189,California,73348,62585,50061,225.1574662
6021419,California,92443,70161,74539,899.090355
60214199,California,65155,34908,67101,503.8524924
60214209,California,56184,39268,51757,1074.435554
60214219,California,66047,55208,50223,288.3217795
60214229,California,86436,55120,74657,528.8485473
60214239,California,53264,40087,43146,432.8883157
60214249,California,69908,55823,60423,310.5508022
60214259,California,95896,76779,73577,273.3787385
60214269,California,71316,63799,48326,142.2900099
60214279,California,47878,35793,34513,791.2449452
60214289,California,67988,43316,55087,259.259808
6021429,California,65182,55877,50945,924.1853663
60214299,California,93727,300000,56108,150.5556792
60214309,California,95005,79132,68696,245.883961
60214319,California,92215,300000,73321,204.4921401
60214329,California,85642,71410,54677,276.1491144
60214339,California,69910,66670,43702,129.9892323
60214349,California,166860,182939,78337,221.1092671
60214359,California,61607,52404,55504,281.8452043
60214369,California,135047,300000,79740,223.7183368
60214379,California,75146,70639,40210,299.9130463
60214389,California,69703,300000,66021,185.8603455
6021439,California,91669,74270,65235,583.1365081
60214399,California,84194,75439,55953,321.3417083
60214409,California,112282,300000,65494,203.2514345
60214419,California,82074,75005,43258,203.5528728
60214429,California,72283,67063,52393,521.2093942
60214439,California,80489,75939,57703,317.6836924
60214449,California,50591,31560,42326,109.128634
60214459,California,39659,30306,33027,398.7239095
60214469,California,79070,300000,50879,75.73072255
60214479,California,59872,45452,48254,449.7882468
60214489,California,69867,64579,44970,283.8167549
6021449,California,90175,84748,59750,826.9270824
60214499,California,50018,47010,29533,402.3175326
60214509,California,92878,85348,57451,322.2809618
60214519,California,87555,81471,54545,431.2118372
60214529,California,116330,97053,79157,348.1089307
60214539,California,74100,68622,47382,280.8209475
60214549,California,101129,106914,62221,127.8259053
60214559,California,129942,300000,65603,74.793326
60214569,California,87587,300000,54772,206.9241704
60214579,California,103426,99156,63126,77.2934795
60214589,California,63122,58085,34676,172.4584382
6021459,California,43390,34679,33703,920.9982726
60214599,California,81020,300000,45339,123.1914683
